%time Wind Power_wind
54381 10.8043801 51493.8026653
54382 10.8043801 51493.8026653
54383 10.8043801 51493.8026653
54384 10.8043801 51493.8026653
54385 10.8043801 51493.8026653
54386 10.8043801 51493.8026653
54387 10.8043801 51493.8026653
54388 10.8043801 51493.8026653
54389 10.8043801 51493.8026653
54390 10.8043801 51493.8026653
54391 10.8043801 51493.8026653
54392 10.8043801 51493.8026653
54393 10.8043801 51493.8026653
54394 10.8043801 51493.8026653
54395 10.8043801 51493.8026653
54396 10.8043801 51493.8026653
54397 10.8043801 51493.8026653
54398 10.8043801 51493.8026653
54399 10.8043801 51493.8026653
54400 10.8043801 51493.8026653
54401 10.8043801 51493.8026653
54402 10.8043801 51493.8026653
54403 10.8043801 51493.8026653
54404 10.8043801 51493.8026653
54405 10.8043801 51493.8026653
54406 10.8043801 51493.8026653
54407 10.8043801 51493.8026653
54408 10.8043801 51493.8026653
54409 10.8043801 51493.8026653
54410 10.8043801 51493.8026653
54411 10.8043801 51493.8026653
54412 10.8043801 51493.8026653
54413 10.8043801 51493.8026653
54414 10.8043801 51493.8026653
54415 10.8043801 51493.8026653
54416 10.8043801 51493.8026653
54417 10.8043801 51493.8026653
54418 10.8043801 51493.8026653
54419 10.8043801 51493.8026653
54420 10.8043801 51493.8026653
54421 10.8043801 51493.8026653
54422 10.8043801 51493.8026653
54423 10.8043801 51493.8026653
54424 10.8043801 51493.8026653
54425 10.8043801 51493.8026653
54426 10.8043801 51493.8026653
54427 10.8043801 51493.8026653
54428 10.8043801 51493.8026653
54429 10.8043801 51493.8026653
54430 10.8043801 51493.8026653
54431 10.8043801 51493.8026653
54432 10.8043801 51493.8026653
54433 10.8043801 51493.8026653
54434 10.8043801 51493.8026653
54435 10.8043801 51493.8026653
54436 10.8043801 51493.8026653
54437 10.8043801 51493.8026653
54438 10.8043801 51493.8026653
54439 10.8043801 51493.8026653
54440 10.8043801 51493.8026653
54441 10.8043801 51493.8026653
54442 10.8043801 51493.8026653
54443 10.8043801 51493.8026653
54444 10.8043801 51493.8026653
54445 10.8043801 51493.8026653
54446 10.8043801 51493.8026653
54447 10.8043801 51493.8026653
54448 10.8043801 51493.8026653
54449 10.8043801 51493.8026653
54450 10.8043801 51493.8026653
54451 10.8043801 51493.8026653
54452 10.8043801 51493.8026653
54453 10.8043801 51493.8026653
54454 10.8043801 51493.8026653
54455 10.8043801 51493.8026653
54456 10.8043801 51493.8026653
54457 10.8043801 51493.8026653
54458 10.8043801 51493.8026653
54459 10.8043801 51493.8026653
54460 10.8043801 51493.8026653
54461 10.8043801 51493.8026653
54462 10.8043801 51493.8026653
54463 10.8043801 51493.8026653
54464 10.8043801 51493.8026653
54465 10.8043801 51493.8026653
54466 10.8043801 51493.8026653
54467 10.8043801 51493.8026653
54468 10.8043801 51493.8026653
54469 10.8043801 51493.8026653
54470 10.8043801 51493.8026653
54471 10.8043801 51493.8026653
54472 10.8043801 51493.8026653
54473 10.8043801 51493.8026653
54474 10.8043801 51493.8026653
54475 10.8043801 51493.8026653
54476 10.8043801 51493.8026653
54477 10.8043801 51493.8026653
54478 10.8043801 51493.8026653
54479 10.8043801 51493.8026653
54480 10.8043801 51493.8026653
54481 10.8043801 51493.8026653
54482 10.8043801 51493.8026653
54483 10.8043801 51493.8026653
54484 10.8043801 51493.8026653
54485 10.8043801 51493.8026653
54486 10.8043801 51493.8026653
54487 10.8043801 51493.8026653
54488 10.8043801 51493.8026653
54489 10.8043801 51493.8026653
54490 10.8043801 51493.8026653
54491 10.8043801 51493.8026653
54492 10.8043801 51493.8026653
54493 10.8043801 51493.8026653
54494 10.8043801 51493.8026653
54495 10.8043801 51493.8026653
54496 10.8043801 51493.8026653
54497 10.8043801 51493.8026653
54498 10.8043801 51493.8026653
54499 10.8043801 51493.8026653
54500 10.8043801 51493.8026653
54501 10.8043801 51493.8026653
54502 10.8043801 51493.8026653
54503 10.8043801 51493.8026653
54504 10.8043801 51493.8026653
54505 10.8043801 51493.8026653
54506 10.8043801 51493.8026653
54507 10.8043801 51493.8026653
54508 10.8043801 51493.8026653
54509 10.8043801 51493.8026653
54510 10.8043801 51493.8026653
54511 10.8043801 51493.8026653
54512 10.8043801 51493.8026653
54513 10.8043801 51493.8026653
54514 10.8043801 51493.8026653
54515 10.8043801 51493.8026653
54516 10.8043801 51493.8026653
54517 10.8043801 51493.8026653
54518 10.8043801 51493.8026653
54519 10.8043801 51493.8026653
54520 10.8043801 51493.8026653
54521 10.8043801 51493.8026653
54522 10.8043801 51493.8026653
54523 10.8043801 51493.8026653
54524 10.8043801 51493.8026653
54525 10.8043801 51493.8026653
54526 10.8043801 51493.8026653
54527 10.8043801 51493.8026653
54528 10.8043801 51493.8026653
54529 10.8043801 51493.8026653
54530 10.8043801 51493.8026653
54531 10.8043801 51493.8026653
54532 10.8043801 51493.8026653
54533 10.8043801 51493.8026653
54534 10.8043801 51493.8026653
54535 10.8043801 51493.8026653
54536 10.8043801 51493.8026653
54537 10.8043801 51493.8026653
54538 10.8043801 51493.8026653
54539 10.8043801 51493.8026653
54540 10.8043801 51493.8026653
54541 10.8043801 51493.8026653
54542 10.8043801 51493.8026653
54543 10.8043801 51493.8026653
54544 10.8043801 51493.8026653
54545 10.8043801 51493.8026653
54546 10.8043801 51493.8026653
54547 10.8043801 51493.8026653
54548 10.8043801 51493.8026653
54549 10.8043801 51493.8026653
54550 10.8043801 51493.8026653
54551 10.8043801 51493.8026653
54552 10.8043801 51493.8026653
54553 10.8043801 51493.8026653
54554 10.8043801 51493.8026653
54555 10.8043801 51493.8026653
54556 10.8043801 51493.8026653
54557 10.8043801 51493.8026653
54558 10.8043801 51493.8026653
54559 10.8043801 51493.8026653
54560 10.8043801 51493.8026653
54561 10.8043801 51493.8026653
54562 10.8043801 51493.8026653
54563 10.8043801 51493.8026653
54564 10.8043801 51493.8026653
54565 10.8043801 51493.8026653
54566 10.8043801 51493.8026653
54567 10.8043801 51493.8026653
54568 10.8043801 51493.8026653
54569 10.8043801 51493.8026653
54570 10.8043801 51493.8026653
54571 10.8043801 51493.8026653
54572 10.8043801 51493.8026653
54573 10.8043801 51493.8026653
54574 10.8043801 51493.8026653
54575 10.8043801 51493.8026653
54576 10.8043801 51493.8026653
54577 10.8043801 51493.8026653
54578 10.8043801 51493.8026653
54579 10.8043801 51493.8026653
54580 10.8043801 51493.8026653
54581 10.8043801 51493.8026653
54582 10.8043801 51493.8026653
54583 10.8043801 51493.8026653
54584 10.8043801 51493.8026653
54585 10.8043801 51493.8026653
54586 10.8043801 51493.8026653
54587 10.8043801 51493.8026653
54588 10.8043801 51493.8026653
54589 10.8043801 51493.8026653
54590 10.8043801 51493.8026653
54591 10.8043801 51493.8026653
54592 10.8043801 51493.8026653
54593 10.8043801 51493.8026653
54594 10.8043801 51493.8026653
54595 10.8043801 51493.8026653
54596 10.8043801 51493.8026653
54597 10.8043801 51493.8026653
54598 10.8043801 51493.8026653
54599 10.8043801 51493.8026653
54600 10.8043801 51493.8026653
54601 10.8043801 51493.8026653
54602 10.8043801 51493.8026653
54603 10.8043801 51493.8026653
54604 10.8043801 51493.8026653
54605 10.8043801 51493.8026653
54606 10.8043801 51493.8026653
54607 10.8043801 51493.8026653
54608 10.8043801 51493.8026653
54609 10.8043801 51493.8026653
54610 10.8043801 51493.8026653
54611 10.8043801 51493.8026653
54612 10.8043801 51493.8026653
54613 10.8043801 51493.8026653
54614 10.8043801 51493.8026653
54615 10.8043801 51493.8026653
54616 10.8043801 51493.8026653
54617 10.8043801 51493.8026653
54618 10.8043801 51493.8026653
54619 10.8043801 51493.8026653
54620 10.8043801 51493.8026653
54621 10.8043801 51493.8026653
54622 10.8043801 51493.8026653
54623 10.8043801 51493.8026653
54624 10.8043801 51493.8026653
54625 10.8043801 51493.8026653
54626 10.8043801 51493.8026653
54627 10.8043801 51493.8026653
54628 10.8043801 51493.8026653
54629 10.8043801 51493.8026653
54630 10.8043801 51493.8026653
54631 10.8043801 51493.8026653
54632 10.8043801 51493.8026653
54633 10.8043801 51493.8026653
54634 10.8043801 51493.8026653
54635 10.8043801 51493.8026653
54636 10.8043801 51493.8026653
54637 10.8043801 51493.8026653
54638 10.8043801 51493.8026653
54639 10.8043801 51493.8026653
54640 10.8043801 51493.8026653
54641 10.8043801 51493.8026653
54642 10.8043801 51493.8026653
54643 10.8043801 51493.8026653
54644 10.8043801 51493.8026653
54645 10.8043801 51493.8026653
54646 10.8043801 51493.8026653
54647 10.8043801 51493.8026653
54648 10.8043801 51493.8026653
54649 10.8043801 51493.8026653
54650 10.8043801 51493.8026653
54651 10.8043801 51493.8026653
54652 10.8043801 51493.8026653
54653 10.8043801 51493.8026653
54654 10.8043801 51493.8026653
54655 10.8043801 51493.8026653
54656 10.8043801 51493.8026653
54657 10.8043801 51493.8026653
54658 10.8043801 51493.8026653
54659 10.8043801 51493.8026653
54660 10.8043801 51493.8026653
54661 10.8043801 51493.8026653
54662 10.8043801 51493.8026653
54663 10.8043801 51493.8026653
54664 10.8043801 51493.8026653
54665 10.8043801 51493.8026653
54666 10.8043801 51493.8026653
54667 10.8043801 51493.8026653
54668 10.8043801 51493.8026653
54669 10.8043801 51493.8026653
54670 10.8043801 51493.8026653
54671 10.8043801 51493.8026653
54672 10.8043801 51493.8026653
54673 10.8043801 51493.8026653
54674 10.8043801 51493.8026653
54675 10.8043801 51493.8026653
54676 10.8043801 51493.8026653
54677 10.8043801 51493.8026653
54678 10.8043801 51493.8026653
54679 10.8043801 51493.8026653
54680 10.8043801 51493.8026653
54681 10.8043801 51493.8026653
54682 10.8043801 51493.8026653
54683 10.8043801 51493.8026653
54684 10.8043801 51493.8026653
54685 10.8043801 51493.8026653
54686 10.8043801 51493.8026653
54687 10.8043801 51493.8026653
54688 10.8043801 51493.8026653
54689 10.8043801 51493.8026653
54690 10.8043801 51493.8026653
54691 10.8043801 51493.8026653
54692 10.8043801 51493.8026653
54693 10.8043801 51493.8026653
54694 10.8043801 51493.8026653
54695 10.8043801 51493.8026653
54696 10.8043801 51493.8026653
54697 10.8043801 51493.8026653
54698 10.8043801 51493.8026653
54699 10.8043801 51493.8026653
54700 10.8043801 51493.8026653
54701 10.8043801 51493.8026653
54702 10.8043801 51493.8026653
54703 10.8043801 51493.8026653
54704 10.8043801 51493.8026653
54705 10.8043801 51493.8026653
54706 10.8043801 51493.8026653
54707 10.8043801 51493.8026653
54708 10.8043801 51493.8026653
54709 10.8043801 51493.8026653
54710 10.8043801 51493.8026653
54711 10.8043801 51493.8026653
54712 10.8043801 51493.8026653
54713 10.8043801 51493.8026653
54714 10.8043801 51493.8026653
54715 10.8043801 51493.8026653
54716 10.8043801 51493.8026653
54717 10.8043801 51493.8026653
54718 10.8043801 51493.8026653
54719 10.8043801 51493.8026653
54720 10.8043801 51493.8026653
54721 10.8043801 51493.8026653
54722 10.8043801 51493.8026653
54723 10.8043801 51493.8026653
54724 10.8043801 51493.8026653
54725 10.8043801 51493.8026653
54726 10.8043801 51493.8026653
54727 10.8043801 51493.8026653
54728 10.8043801 51493.8026653
54729 10.8043801 51493.8026653
54730 10.8043801 51493.8026653
54731 10.8043801 51493.8026653
54732 10.8043801 51493.8026653
54733 10.8043801 51493.8026653
54734 10.8043801 51493.8026653
54735 10.8043801 51493.8026653
54736 10.8043801 51493.8026653
54737 10.8043801 51493.8026653
54738 10.8043801 51493.8026653
54739 10.8043801 51493.8026653
54740 10.8043801 51493.8026653
54741 10.8043801 51493.8026653
54742 10.8043801 51493.8026653
54743 10.8043801 51493.8026653
54744 10.8043801 51493.8026653
54745 10.8043801 51493.8026653
54746 10.8043801 51493.8026653
54747 10.8043801 51493.8026653
54748 10.8043801 51493.8026653
54749 10.8043801 51493.8026653
54750 10.8043801 51493.8026653
54751 10.8043801 51493.8026653
54752 10.8043801 51493.8026653
54753 10.8043801 51493.8026653
54754 10.8043801 51493.8026653
54755 10.8043801 51493.8026653
54756 10.8043801 51493.8026653
54757 10.8043801 51493.8026653
54758 10.8043801 51493.8026653
54759 10.8043801 51493.8026653
54760 10.8043801 51493.8026653
54761 10.8043801 51493.8026653
54762 10.8043801 51493.8026653
54763 10.8043801 51493.8026653
54764 10.8043801 51493.8026653
54765 10.8043801 51493.8026653
54766 10.8043801 51493.8026653
54767 10.8043801 51493.8026653
54768 10.8043801 51493.8026653
54769 10.8043801 51493.8026653
54770 10.8043801 51493.8026653
54771 10.8043801 51493.8026653
54772 10.8043801 51493.8026653
54773 10.8043801 51493.8026653
54774 10.8043801 51493.8026653
54775 10.8043801 51493.8026653
54776 10.8043801 51493.8026653
54777 10.8043801 51493.8026653
54778 10.8043801 51493.8026653
54779 10.8043801 51493.8026653
54780 10.8043801 51493.8026653
54781 10.8043801 51493.8026653
54782 10.8043801 51493.8026653
54783 10.8043801 51493.8026653
54784 10.8043801 51493.8026653
54785 10.8043801 51493.8026653
54786 10.8043801 51493.8026653
54787 10.8043801 51493.8026653
54788 10.8043801 51493.8026653
54789 10.8043801 51493.8026653
54790 10.8043801 51493.8026653
54791 10.8043801 51493.8026653
54792 10.8043801 51493.8026653
54793 10.8043801 51493.8026653
54794 10.8043801 51493.8026653
54795 10.8043801 51493.8026653
54796 10.8043801 51493.8026653
54797 10.8043801 51493.8026653
54798 10.8043801 51493.8026653
54799 10.8043801 51493.8026653
54800 10.8043801 51493.8026653
54801 10.8043801 51493.8026653
54802 10.8043801 51493.8026653
54803 10.8043801 51493.8026653
54804 10.8043801 51493.8026653
54805 10.8043801 51493.8026653
54806 10.8043801 51493.8026653
54807 10.8043801 51493.8026653
54808 10.8043801 51493.8026653
54809 10.8043801 51493.8026653
54810 10.8043801 51493.8026653
54811 10.8043801 51493.8026653
54812 10.8043801 51493.8026653
54813 10.8043801 51493.8026653
54814 10.8043801 51493.8026653
54815 10.8043801 51493.8026653
54816 10.8043801 51493.8026653
54817 10.8043801 51493.8026653
54818 10.8043801 51493.8026653
54819 10.8043801 51493.8026653
54820 10.8043801 51493.8026653
54821 10.8043801 51493.8026653
54822 10.8043801 51493.8026653
54823 10.8043801 51493.8026653
54824 10.8043801 51493.8026653
54825 10.8043801 51493.8026653
54826 10.8043801 51493.8026653
54827 10.8043801 51493.8026653
54828 10.8043801 51493.8026653
54829 10.8043801 51493.8026653
54830 10.8043801 51493.8026653
54831 10.8043801 51493.8026653
54832 10.8043801 51493.8026653
54833 10.8043801 51493.8026653
54834 10.8043801 51493.8026653
54835 10.8043801 51493.8026653
54836 10.8043801 51493.8026653
54837 10.8043801 51493.8026653
54838 10.8043801 51493.8026653
54839 10.8043801 51493.8026653
54840 10.8043801 51493.8026653
54841 10.8043801 51493.8026653
54842 10.8043801 51493.8026653
54843 10.8043801 51493.8026653
54844 10.8043801 51493.8026653
54845 10.8043801 51493.8026653
54846 10.8043801 51493.8026653
54847 10.8043801 51493.8026653
54848 10.8043801 51493.8026653
54849 10.8043801 51493.8026653
54850 10.8043801 51493.8026653
54851 10.8043801 51493.8026653
54852 10.8043801 51493.8026653
54853 10.8043801 51493.8026653
54854 10.8043801 51493.8026653
54855 10.8043801 51493.8026653
54856 10.8043801 51493.8026653
54857 10.8043801 51493.8026653
54858 10.8043801 51493.8026653
54859 10.8043801 51493.8026653
54860 10.8043801 51493.8026653
54861 10.8043801 51493.8026653
54862 10.8043801 51493.8026653
54863 10.8043801 51493.8026653
54864 10.8043801 51493.8026653
54865 10.8043801 51493.8026653
54866 10.8043801 51493.8026653
54867 10.8043801 51493.8026653
54868 10.8043801 51493.8026653
54869 10.8043801 51493.8026653
54870 10.8043801 51493.8026653
54871 10.8043801 51493.8026653
54872 10.8043801 51493.8026653
54873 10.8043801 51493.8026653
54874 10.8043801 51493.8026653
54875 10.8043801 51493.8026653
54876 10.8043801 51493.8026653
54877 10.8043801 51493.8026653
54878 10.8043801 51493.8026653
54879 10.8043801 51493.8026653
54880 10.8043801 51493.8026653
54881 10.8043801 51493.8026653
54882 10.8043801 51493.8026653
54883 10.8043801 51493.8026653
54884 10.8043801 51493.8026653
54885 10.8043801 51493.8026653
54886 10.8043801 51493.8026653
54887 10.8043801 51493.8026653
54888 10.8043801 51493.8026653
54889 10.8043801 51493.8026653
54890 10.8043801 51493.8026653
54891 10.8043801 51493.8026653
54892 10.8043801 51493.8026653
54893 10.8043801 51493.8026653
54894 10.8043801 51493.8026653
54895 10.8043801 51493.8026653
54896 10.8043801 51493.8026653
54897 10.8043801 51493.8026653
54898 10.8043801 51493.8026653
54899 10.8043801 51493.8026653
54900 10.8043801 51493.8026653
54901 10.8043801 51493.8026653
54902 10.8043801 51493.8026653
54903 10.8043801 51493.8026653
54904 10.8043801 51493.8026653
54905 10.8043801 51493.8026653
54906 10.8043801 51493.8026653
54907 10.8043801 51493.8026653
54908 10.8043801 51493.8026653
54909 10.8043801 51493.8026653
54910 10.8043801 51493.8026653
54911 10.8043801 51493.8026653
54912 10.8043801 51493.8026653
54913 10.8043801 51493.8026653
54914 10.8043801 51493.8026653
54915 10.8043801 51493.8026653
54916 10.8043801 51493.8026653
54917 10.8043801 51493.8026653
54918 10.8043801 51493.8026653
54919 10.8043801 51493.8026653
54920 10.8043801 51493.8026653
54921 10.8043801 51493.8026653
54922 10.8043801 51493.8026653
54923 10.8043801 51493.8026653
54924 10.8043801 51493.8026653
54925 10.8043801 51493.8026653
54926 10.8043801 51493.8026653
54927 10.8043801 51493.8026653
54928 10.8043801 51493.8026653
54929 10.8043801 51493.8026653
54930 10.8043801 51493.8026653
54931 10.8043801 51493.8026653
54932 10.8043801 51493.8026653
54933 10.8043801 51493.8026653
54934 10.8043801 51493.8026653
54935 10.8043801 51493.8026653
54936 10.8043801 51493.8026653
54937 10.8043801 51493.8026653
54938 10.8043801 51493.8026653
54939 10.8043801 51493.8026653
54940 10.8043801 51493.8026653
54941 10.8043801 51493.8026653
54942 10.8043801 51493.8026653
54943 10.8043801 51493.8026653
54944 10.8043801 51493.8026653
54945 10.8043801 51493.8026653
54946 10.8043801 51493.8026653
54947 10.8043801 51493.8026653
54948 10.8043801 51493.8026653
54949 10.8043801 51493.8026653
54950 10.8043801 51493.8026653
54951 10.8043801 51493.8026653
54952 10.8043801 51493.8026653
54953 10.8043801 51493.8026653
54954 10.8043801 51493.8026653
54955 10.8043801 51493.8026653
54956 10.8043801 51493.8026653
54957 10.8043801 51493.8026653
54958 10.8043801 51493.8026653
54959 10.8043801 51493.8026653
54960 10.8043801 51493.8026653
54961 10.8043801 51493.8026653
54962 10.8043801 51493.8026653
54963 10.8043801 51493.8026653
54964 10.8043801 51493.8026653
54965 10.8043801 51493.8026653
54966 10.8043801 51493.8026653
54967 10.8043801 51493.8026653
54968 10.8043801 51493.8026653
54969 10.8043801 51493.8026653
54970 10.8043801 51493.8026653
54971 10.8043801 51493.8026653
54972 10.8043801 51493.8026653
54973 10.8043801 51493.8026653
54974 10.8043801 51493.8026653
54975 10.8043801 51493.8026653
54976 10.8043801 51493.8026653
54977 10.8043801 51493.8026653
54978 10.8043801 51493.8026653
54979 10.8043801 51493.8026653
54980 10.8043801 51493.8026653
54981 10.8043801 51493.8026653
54982 10.8043801 51493.8026653
54983 10.8043801 51493.8026653
54984 10.8043801 51493.8026653
54985 10.8043801 51493.8026653
54986 10.8043801 51493.8026653
54987 10.8043801 51493.8026653
54988 10.8043801 51493.8026653
54989 10.8043801 51493.8026653
54990 10.8043801 51493.8026653
54991 10.8043801 51493.8026653
54992 10.8043801 51493.8026653
54993 10.8043801 51493.8026653
54994 10.8043801 51493.8026653
54995 10.8043801 51493.8026653
54996 10.8043801 51493.8026653
54997 10.8043801 51493.8026653
54998 10.8043801 51493.8026653
54999 10.8043801 51493.8026653
55000 10.8043801 51493.8026653
55001 10.8043801 51493.8026653
55002 10.8043801 51493.8026653
55003 10.8043801 51493.8026653
55004 10.8043801 51493.8026653
55005 10.8043801 51493.8026653
55006 10.8043801 51493.8026653
55007 10.8043801 51493.8026653
55008 10.8043801 51493.8026653
55009 10.8043801 51493.8026653
55010 10.8043801 51493.8026653
55011 10.8043801 51493.8026653
55012 10.8043801 51493.8026653
55013 10.8043801 51493.8026653
55014 10.8043801 51493.8026653
55015 10.8043801 51493.8026653
55016 10.8043801 51493.8026653
55017 10.8043801 51493.8026653
55018 10.8043801 51493.8026653
55019 10.8043801 51493.8026653
55020 10.8043801 51493.8026653
55021 10.8043801 51493.8026653
55022 10.8043801 51493.8026653
55023 10.8043801 51493.8026653
55024 10.8043801 51493.8026653
55025 10.8043801 51493.8026653
55026 10.8043801 51493.8026653
55027 10.8043801 51493.8026653
55028 10.8043801 51493.8026653
55029 10.8043801 51493.8026653
55030 10.8043801 51493.8026653
55031 10.8043801 51493.8026653
55032 10.8043801 51493.8026653
55033 10.8043801 51493.8026653
55034 10.8043801 51493.8026653
55035 10.8043801 51493.8026653
55036 10.8043801 51493.8026653
55037 10.8043801 51493.8026653
55038 10.8043801 51493.8026653
55039 10.8043801 51493.8026653
55040 10.8043801 51493.8026653
55041 10.8043801 51493.8026653
55042 10.8043801 51493.8026653
55043 10.8043801 51493.8026653
55044 10.8043801 51493.8026653
55045 10.8043801 51493.8026653
55046 10.8043801 51493.8026653
55047 10.8043801 51493.8026653
55048 10.8043801 51493.8026653
55049 10.8043801 51493.8026653
55050 10.8043801 51493.8026653
55051 10.8043801 51493.8026653
55052 10.8043801 51493.8026653
55053 10.8043801 51493.8026653
55054 10.8043801 51493.8026653
55055 10.8043801 51493.8026653
55056 10.8043801 51493.8026653
55057 10.8043801 51493.8026653
55058 10.8043801 51493.8026653
55059 10.8043801 51493.8026653
55060 10.8043801 51493.8026653
55061 10.8043801 51493.8026653
55062 10.8043801 51493.8026653
55063 10.8043801 51493.8026653
55064 10.8043801 51493.8026653
55065 10.8043801 51493.8026653
55066 10.8043801 51493.8026653
55067 10.8043801 51493.8026653
55068 10.8043801 51493.8026653
55069 10.8043801 51493.8026653
55070 10.8043801 51493.8026653
55071 10.8043801 51493.8026653
55072 10.8043801 51493.8026653
55073 10.8043801 51493.8026653
55074 10.8043801 51493.8026653
55075 10.8043801 51493.8026653
55076 10.8043801 51493.8026653
55077 10.8043801 51493.8026653
55078 10.8043801 51493.8026653
55079 10.8043801 51493.8026653
55080 10.8043801 51493.8026653
55081 10.8043801 51493.8026653
55082 10.8043801 51493.8026653
55083 10.8043801 51493.8026653
55084 10.8043801 51493.8026653
55085 10.8043801 51493.8026653
55086 10.8043801 51493.8026653
55087 10.8043801 51493.8026653
55088 10.8043801 51493.8026653
55089 10.8043801 51493.8026653
55090 10.8043801 51493.8026653
55091 10.8043801 51493.8026653
55092 10.8043801 51493.8026653
55093 10.8043801 51493.8026653
55094 10.8043801 51493.8026653
55095 10.8043801 51493.8026653
55096 10.8043801 51493.8026653
55097 10.8043801 51493.8026653
55098 10.8043801 51493.8026653
55099 10.8043801 51493.8026653
55100 10.8043801 51493.8026653
55101 10.8043801 51493.8026653
55102 10.8043801 51493.8026653
55103 10.8043801 51493.8026653
55104 10.8043801 51493.8026653
55105 10.8043801 51493.8026653
55106 10.8043801 51493.8026653
55107 10.8043801 51493.8026653
55108 10.8043801 51493.8026653
55109 10.8043801 51493.8026653
55110 10.8043801 51493.8026653
55111 10.8043801 51493.8026653
55112 10.8043801 51493.8026653
55113 10.8043801 51493.8026653
55114 10.8043801 51493.8026653
55115 10.8043801 51493.8026653
55116 10.8043801 51493.8026653
55117 10.8043801 51493.8026653
55118 10.8043801 51493.8026653
55119 10.8043801 51493.8026653
55120 10.8043801 51493.8026653
55121 10.8043801 51493.8026653
55122 10.8043801 51493.8026653
55123 10.8043801 51493.8026653
55124 10.8043801 51493.8026653
55125 10.8043801 51493.8026653
55126 10.8043801 51493.8026653
55127 10.8043801 51493.8026653
55128 10.8043801 51493.8026653
55129 10.8043801 51493.8026653
55130 10.8043801 51493.8026653
55131 10.8043801 51493.8026653
55132 10.8043801 51493.8026653
55133 10.8043801 51493.8026653
55134 10.8043801 51493.8026653
55135 10.8043801 51493.8026653
55136 10.8043801 51493.8026653
55137 10.8043801 51493.8026653
55138 10.8043801 51493.8026653
55139 10.8043801 51493.8026653
55140 10.8043801 51493.8026653
55141 10.8043801 51493.8026653
55142 10.8043801 51493.8026653
55143 10.8043801 51493.8026653
55144 10.8043801 51493.8026653
55145 10.8043801 51493.8026653
55146 10.8043801 51493.8026653
55147 10.8043801 51493.8026653
55148 10.8043801 51493.8026653
55149 10.8043801 51493.8026653
55150 10.8043801 51493.8026653
55151 10.8043801 51493.8026653
55152 10.8043801 51493.8026653
55153 10.8043801 51493.8026653
55154 10.8043801 51493.8026653
55155 10.8043801 51493.8026653
55156 10.8043801 51493.8026653
55157 10.8043801 51493.8026653
55158 10.8043801 51493.8026653
55159 10.8043801 51493.8026653
55160 10.8043801 51493.8026653
55161 10.8043801 51493.8026653
55162 10.8043801 51493.8026653
55163 10.8043801 51493.8026653
55164 10.8043801 51493.8026653
55165 10.8043801 51493.8026653
55166 10.8043801 51493.8026653
55167 10.8043801 51493.8026653
55168 10.8043801 51493.8026653
55169 10.8043801 51493.8026653
55170 10.8043801 51493.8026653
55171 10.8043801 51493.8026653
55172 10.8043801 51493.8026653
55173 10.8043801 51493.8026653
55174 10.8043801 51493.8026653
55175 10.8043801 51493.8026653
55176 10.8043801 51493.8026653
55177 10.8043801 51493.8026653
55178 10.8043801 51493.8026653
55179 10.8043801 51493.8026653
55180 10.8043801 51493.8026653
55181 10.8043801 51493.8026653
55182 10.8043801 51493.8026653
55183 10.8043801 51493.8026653
55184 10.8043801 51493.8026653
55185 10.8043801 51493.8026653
55186 10.8043801 51493.8026653
55187 10.8043801 51493.8026653
55188 10.8043801 51493.8026653
55189 10.8043801 51493.8026653
55190 10.8043801 51493.8026653
55191 10.8043801 51493.8026653
55192 10.8043801 51493.8026653
55193 10.8043801 51493.8026653
55194 10.8043801 51493.8026653
55195 10.8043801 51493.8026653
55196 10.8043801 51493.8026653
55197 10.8043801 51493.8026653
55198 10.8043801 51493.8026653
55199 10.8043801 51493.8026653
55200 10.8043801 51493.8026653
55201 10.8043801 51493.8026653
55202 10.8043801 51493.8026653
55203 10.8043801 51493.8026653
55204 10.8043801 51493.8026653
55205 10.8043801 51493.8026653
55206 10.8043801 51493.8026653
55207 10.8043801 51493.8026653
55208 10.8043801 51493.8026653
55209 10.8043801 51493.8026653
55210 10.8043801 51493.8026653
55211 10.8043801 51493.8026653
55212 10.8043801 51493.8026653
55213 10.8043801 51493.8026653
55214 10.8043801 51493.8026653
55215 10.8043801 51493.8026653
55216 10.8043801 51493.8026653
55217 10.8043801 51493.8026653
55218 10.8043801 51493.8026653
55219 10.8043801 51493.8026653
55220 10.8043801 51493.8026653
55221 10.8043801 51493.8026653
55222 10.8043801 51493.8026653
55223 10.8043801 51493.8026653
55224 10.8043801 51493.8026653
55225 10.8043801 51493.8026653
55226 10.8043801 51493.8026653
55227 10.8043801 51493.8026653
55228 10.8043801 51493.8026653
55229 10.8043801 51493.8026653
55230 10.8043801 51493.8026653
55231 10.8043801 51493.8026653
55232 10.8043801 51493.8026653
55233 10.8043801 51493.8026653
55234 10.8043801 51493.8026653
55235 10.8043801 51493.8026653
55236 10.8043801 51493.8026653
55237 10.8043801 51493.8026653
55238 10.8043801 51493.8026653
55239 10.8043801 51493.8026653
55240 10.8043801 51493.8026653
55241 10.8043801 51493.8026653
55242 10.8043801 51493.8026653
55243 10.8043801 51493.8026653
55244 10.8043801 51493.8026653
55245 10.8043801 51493.8026653
55246 10.8043801 51493.8026653
55247 10.8043801 51493.8026653
55248 10.8043801 51493.8026653
55249 10.8043801 51493.8026653
55250 10.8043801 51493.8026653
55251 10.8043801 51493.8026653
55252 10.8043801 51493.8026653
55253 10.8043801 51493.8026653
55254 10.8043801 51493.8026653
