%time BUY SELL SOC
60220 0 0 0.109999118125
60230 0 0 0.11023424771
60240 0 0 0.110409672677
60250 0 0 0.110594352055
60260 0 0 0.110785490629
60270 0 0 0.111018468431
60280 0 0 0.111239564223
60290 0 0 0.111462516872
60300 0 0 0.111701305587
60310 0 0 0.111959221155
60320 0 0 0.11229162796
60330 0 0 0.11262145964
60340 0 0 0.112948386824
60350 0 0 0.113278011891
60360 0 0 0.113606295975
60370 0 0 0.11394962177
60380 0 0 0.114297365153
60390 0 0 0.114644183587
60400 0 0 0.114991546878
60410 0 0 0.115340613813
60420 0 0 0.115691373221
60430 0 0 0.116032439882
60440 0 0 0.116371821795
60450 0 0 0.11671149644
60460 0 0 0.11705053292
60470 0 0 0.117387936031
60480 0 0 0.117724648276
60490 0 0 0.117940682946
60500 0 0 0.118077615701
60510 0 0 0.118217484809
60520 0 0 0.118357557548
60530 0 0 0.118495681984
60540 0 0 0.118633983646
60550 0 0 0.118646996071
60560 0 0 0.118627553474
60570 0 0 0.118608239808
60580 0 0 0.118588604223
60590 0 0 0.118567278597
60600 0 0 0.118560854896
60610 0 0 0.118522460128
60620 0 0 0.118518977637
60630 0 0 0.118531273492
60640 0 0 0.118540275038
60650 0 0 0.118494881463
60660 0 0 0.118451673003
60670 0 0 0.118498439057
60680 0 0 0.118574147712
60690 0 0 0.118656951819
60700 0 0 0.118810589605
60710 0 0 0.118964895881
60720 0 0 0.119118446737
60730 0 0 0.11939161554
60740 0 0 0.119693501117
60750 0 0 0.119994324661
60760 0 0 0.120295855592
60770 0 0 0.120598026994
60780 0 0 0.120895683281
60790 0 0 0.121181507918
60800 0 0 0.121455372247
60810 0 0 0.121735231346
60820 0 0 0.122018177788
60830 0 0 0.122301970346
60840 0 0 0.122592469558
60850 0 0 0.122901715548
60860 0 0 0.123211301384
60870 0 0 0.123520852287
60880 0 0 0.123830257882
60890 0 0 0.124140253983
60900 0 0 0.124447882137
60910 0 0 0.124775421148
60920 0 0 0.12511061303
60930 0 0 0.125445664589
60940 0 0 0.125779258926
60950 0 0 0.126114380834
60960 0 0 0.126449565455
60970 0 0 0.126782603401
60980 0 0 0.12711531218
60990 0 0 0.127445751758
61000 0 0 0.12777604852
61010 0 0 0.12810629876
61020 0 0 0.128435738257
61030 0 0 0.128740823707
61040 0 0 0.129039441317
61050 0 0 0.129343242891
61060 0 0 0.129668984633
61070 0 0 0.129995504848
61080 0 0 0.130322524203
61090 0 0 0.13067548288
61100 0 0 0.131031803602
61110 0 0 0.131384220774
61120 0 0 0.13173739517
61130 0 0 0.132089959397
61140 0 0 0.132441706497
61150 0 0 0.132839025639
61160 0 0 0.133249441892
61170 0 0 0.133657884301
61180 0 0 0.134065936124
61190 0 0 0.134475076276
61200 0 0 0.134884055297
61210 0 0 0.135328974298
61220 0 0 0.135780846422
61230 0 0 0.136230842972
61240 0 0 0.136680284227
61250 0 0 0.13712920264
61260 0 0 0.137578919736
61270 0 0 0.138056349507
61280 0 0 0.138541408926
61290 0 0 0.139025059598
61300 0 0 0.139510855624
61310 0 0 0.139997263023
61320 0 0 0.140483129117
61330 0 0 0.14092370739
61340 0 0 0.141353068226
61350 0 0 0.141779963451
61360 0 0 0.142206394736
61370 0 0 0.142634601107
61380 0 0 0.143062454473
61390 0 0 0.143418514206
61400 0 0 0.143763620785
61410 0 0 0.144107690163
61420 0 0 0.144452593443
61430 0 0 0.144798281586
61440 0 0 0.14514567532
61450 0 0 0.145465590851
61460 0 0 0.145780044275
61470 0 0 0.14609414189
61480 0 0 0.146409097257
61490 0 0 0.146724113108
61500 0 0 0.147038639105
61510 0 0 0.147251217493
61520 0 0 0.147439575868
61530 0 0 0.147626925723
61540 0 0 0.147815239394
61550 0 0 0.148003453356
61560 0 0 0.148192676573
61570 0 0 0.148251301107
61580 0 0 0.148318703949
61590 0 0 0.14838435096
61600 0 0 0.148450246111
61610 0 0 0.148516534168
61620 0 0 0.148584772981
61630 0 0 0.148627460638
61640 0 0 0.148667532686
61650 0 0 0.148708641702
61660 0 0 0.148752288627
61670 0 0 0.148796652314
61680 0 0 0.148842629851
61690 0 0 0.148883598635
61700 0 0 0.148924201876
61710 0 0 0.148965304057
61720 0 0 0.148996685446
61730 0 0 0.149031679326
61740 0 0 0.149070521637
61750 0 0 0.149076755781
61760 0 0 0.1490795419
61770 0 0 0.149081900255
61780 0 0 0.149086481205
61790 0 0 0.149092021648
61800 0 0 0.149097987165
61810 0 0 0.149100556763
61820 0 0 0.149100365744
61830 0 0 0.149101457232
61840 0 0 0.149103552023
61850 0 0 0.149106450519
61860 0 0 0.149110129862
61870 0 0 0.149128397534
61880 0 0 0.149150384053
61890 0 0 0.149171478666
61900 0 0 0.149194984057
61910 0 0 0.149217720934
61920 0 0 0.149241583801
61930 0 0 0.149310182644
61940 0 0 0.149391349858
61950 0 0 0.149472751769
61960 0 0 0.149553235665
61970 0 0 0.14963375134
61980 0 0 0.149732270289
61990 0 0 0.149931814412
62000 0 0 0.150149127191
62010 0 0 0.150361518469
62020 0 0 0.150575471808
62030 0 0 0.150793990481
62040 0 0 0.151012014879
62050 0 0 0.151302967791
62060 0 0 0.15161370991
62070 0 0 0.15192229393
62080 0 0 0.152233083976
62090 0 0 0.15254336438
62100 0 0 0.152849600016
62110 0 0 0.153151249658
62120 0 0 0.153452946684
62130 0 0 0.153755099857
62140 0 0 0.154057805665
62150 0 0 0.154366982336
62160 0 0 0.154677056859
62170 0 0 0.155016743049
62180 0 0 0.155363948295
62190 0 0 0.155709849631
62200 0 0 0.156055288369
62210 0 0 0.156398113814
62220 0 0 0.156745162254
62230 0 0 0.157082719519
62240 0 0 0.15742102244
62250 0 0 0.157759978235
62260 0 0 0.158098748743
62270 0 0 0.15843651635
62280 0 0 0.158774824728
62290 0 0 0.159064213425
62300 0 0 0.159340794322
62310 0 0 0.159617484754
62320 0 0 0.159894017649
62330 0 0 0.16017007299
62340 0 0 0.16044690015
62350 0 0 0.160742806394
62360 0 0 0.161043413053
62370 0 0 0.161342773357
62380 0 0 0.161642280988
62390 0 0 0.161942095744
62400 0 0 0.162241232337
62410 0 0 0.162562194043
62420 0 0 0.162889568826
62430 0 0 0.163216253472
62440 0 0 0.16354282048
62450 0 0 0.163869971364
62460 0 0 0.164195266165
62470 0 0 0.164519319266
62480 0 0 0.164842066937
62490 0 0 0.16516586719
62500 0 0 0.165489547214
62510 0 0 0.165812409391
62520 0 0 0.166134442204
62530 0 0 0.166451413604
62540 0 0 0.166692730366
62550 0 0 0.166979201581
62560 0 0 0.167264798595
62570 0 0 0.167550361452
62580 0 0 0.167834737297
62590 0 0 0.16810674989
62600 0 0 0.16837908759
62610 0 0 0.168651659222
62620 0 0 0.168927407002
62630 0 0 0.169206226967
62640 0 0 0.169484818793
62650 0 0 0.16972591007
62660 0 0 0.169958160731
62670 0 0 0.170191529405
62680 0 0 0.170425626856
62690 0 0 0.170661553738
62700 0 0 0.170890790256
62710 0 0 0.171133622669
62720 0 0 0.171387429922
62730 0 0 0.171647713213
62740 0 0 0.171911872511
62750 0 0 0.172202004775
62760 0 0 0.172512558596
62770 0 0 0.172778138094
62780 0 0 0.173026897706
62790 0 0 0.173276746114
62800 0 0 0.173526070263
62810 0 0 0.173775936686
62820 0 0 0.174025241419
62830 0 0 0.174215231441
62840 0 0 0.174390277416
62850 0 0 0.174565212953
62860 0 0 0.174740649093
62870 0 0 0.174916880267
62880 0 0 0.175097441007
62890 0 0 0.175360645511
62900 0 0 0.175642873332
62910 0 0 0.175925160562
62920 0 0 0.176207811838
62930 0 0 0.176490806097
62940 0 0 0.176773595662
62950 0 0 0.177075431916
62960 0 0 0.177381554211
62970 0 0 0.177688159631
62980 0 0 0.177993252371
62990 0 0 0.178295918899
63000 0 0 0.178600017779
63010 0 0 0.178891524391
63020 0 0 0.179183467755
63030 0 0 0.179476067195
63040 0 0 0.179765862903
63050 0 0 0.180056348665
63060 0 0 0.180346662108
63070 0 0 0.180682449525
63080 0 0 0.181030338665
63090 0 0 0.181376795051
63100 0 0 0.181722137275
63110 0 0 0.182068976085
63120 0 0 0.182415164004
63130 0 0 0.182781438086
63140 0 0 0.183154156842
63150 0 0 0.183525663564
63160 0 0 0.183895905627
63170 0 0 0.184267196906
63180 0 0 0.184636418724
63190 0 0 0.184991212511
63200 0 0 0.185343759464
63210 0 0 0.185696103109
63220 0 0 0.186048679606
63230 0 0 0.1864021133
63240 0 0 0.186754947191
63250 0 0 0.187093924581
63260 0 0 0.187430233717
63270 0 0 0.187766328794
63280 0 0 0.188102569236
63290 0 0 0.188438403662
63300 0 0 0.188762384795
63310 0 0 0.1890877302
63320 0 0 0.189414847537
63330 0 0 0.189743311577
63340 0 0 0.190071160751
63350 0 0 0.190394957919
63360 0 0 0.190707008535
63370 0 0 0.191019562456
63380 0 0 0.191335759139
63390 0 0 0.191661772216
63400 0 0 0.191988812379
63410 0 0 0.192316689593
63420 0 0 0.19264461071
63430 0 0 0.192966922664
63440 0 0 0.193288965547
63450 0 0 0.19361009741
63460 0 0 0.193931469577
63470 0 0 0.194253217193
63480 0 0 0.194596167348
63490 0 0 0.194946453223
63500 0 0 0.195297514977
63510 0 0 0.195646928182
63520 0 0 0.19598807501
63530 0 0 0.19633189236
63540 0 0 0.1966809218
63550 0 0 0.197033584332
63560 0 0 0.197391628526
63570 0 0 0.197750073955
63580 0 0 0.198108251872
63590 0 0 0.198466082525
63600 0 0 0.198823231629
63610 0 0 0.199171557304
63620 0 0 0.199515904357
63630 0 0 0.199860788254
63640 0 0 0.2002062673
63650 0 0 0.20055194131
63660 0 0 0.200897749101
63670 0 0 0.201232413294
63680 0 0 0.201564218304
63690 0 0 0.201894635036
63700 0 0 0.202227691218
63710 0 0 0.202564630819
63720 0 0 0.202899480702
63730 0 0 0.203244751608
63740 0 0 0.20359590972
63750 0 0 0.203945351028
63760 0 0 0.204294877081
63770 0 0 0.204645370618
63780 0 0 0.204994021468
63790 0 0 0.205336862679
63800 0 0 0.205679629249
63810 0 0 0.206023008699
63820 0 0 0.206366196382
63830 0 0 0.206711570851
63840 0 0 0.207058624453
63850 0 0 0.207401032752
63860 0 0 0.207742659797
63870 0 0 0.208082966977
63880 0 0 0.208421855904
63890 0 0 0.208760599563
63900 0 0 0.209098276528
63910 0 0 0.209437297409
63920 0 0 0.209775787603
63930 0 0 0.21011662356
63940 0 0 0.210458097999
63950 0 0 0.210798983666
63960 0 0 0.21113877114
63970 0 0 0.211481903991
63980 0 0 0.211824482534
63990 0 0 0.212165878233
64000 0 0 0.212508507649
64010 0 0 0.212851532103
64020 0 0 0.213193316559
64030 0 0 0.21352919618
64040 0 0 0.213863517637
64050 0 0 0.214197947601
64060 0 0 0.214534083027
64070 0 0 0.214871355151
64080 0 0 0.215208829807
64090 0 0 0.215548812574
64100 0 0 0.215889254227
64110 0 0 0.21622868257
64120 0 0 0.21656895737
64130 0 0 0.216909014537
64140 0 0 0.217246201625
64150 0 0 0.217591009411
64160 0 0 0.218013673138
64170 0 0 0.218450221355
64180 0 0 0.218852464555
64190 0 0 0.219306008995
64200 0 0 0.219756205705
64210 0 0 0.220210980253
64220 0 0 0.220681703356
64230 0 0 0.221135294488
64240 0 0 0.22156110819
64250 0 0 0.221988907065
64260 0 0 0.222415417113
64270 0 0 0.222840972732
64280 0 0 0.22326785524
64290 0 0 0.223693900047
64300 0 0 0.224120520007
64310 0 0 0.224547965967
64320 0 0 0.224974832036
64330 0 0 0.225406346241
64340 0 0 0.225839561785
64350 0 0 0.22627049382
64360 0 0 0.226675204292
64370 0 0 0.227074017935
64380 0 0 0.227472271993
64390 0 0 0.227865737139
64400 0 0 0.22825911303
64410 0 0 0.228652863386
64420 0 0 0.229048224578
64430 0 0 0.229443434898
64440 0 0 0.229839984594
64450 0 0 0.230234945394
64460 0 0 0.230629613444
64470 0 0 0.231026569651
64480 0 0 0.23142378973
64490 0 0 0.231821310469
64500 0 0 0.232218976924
64510 0 0 0.232618534397
64520 0 0 0.2330184404
64530 0 0 0.233417055415
64540 0 0 0.233816313552
64550 0 0 0.234214998609
64560 0 0 0.234613712831
64570 0 0 0.235010610468
64580 0 0 0.235406181803
64590 0 0 0.235799535193
64600 0 0 0.236194670261
64610 0 0 0.236589086262
64620 0 0 0.236984495657
64630 0 0 0.237375579453
64640 0 0 0.23776564809
64650 0 0 0.238155056864
64660 0 0 0.238545088904
64670 0 0 0.238934632269
64680 0 0 0.239369006912
64690 0 0 0.239812816254
64700 0 0 0.240256923191
64710 0 0 0.240700581877
64720 0 0 0.241143642091
64730 0 0 0.241586503571
64740 0 0 0.242028943472
64750 0 0 0.242470174798
64760 0 0 0.242911811728
64770 0 0 0.243352270448
64780 0 0 0.243793146124
64790 0 0 0.244234009593
64800 0 0 0.244674725917
64810 0 0 0.245127543321
64820 0 0 0.245620062984
64830 0 0 0.246111366231
64840 0 0 0.246602851726
64850 0 0 0.24704809189
64860 0 0 0.247487941266
64870 0 0 0.247941350771
64880 0 0 0.24845228342
64890 0 0 0.248963621783
64900 0 0 0.249474130962
64910 0 0 0.249984257987
64920 0 0 0.250494506036
64930 0 0 0.251007608417
64940 0 0 0.251521489693
64950 0 0 0.252034956509
64960 0 0 0.252548154558
64970 0 0 0.252950333909
64980 0 0 0.253385108055
64990 0 0 0.25382271536
65000 0 0 0.254256617541
65010 0 0 0.254692687189
65020 0 0 0.255129430662
65030 0 0 0.255567724669
65040 0 0 0.25600801746
65050 0 0 0.2564560941
65060 0 0 0.2569101719
65070 0 0 0.257365407695
65080 0 0 0.257821292122
65090 0 0 0.2582786609
65100 0 0 0.258737864372
65110 0 0 0.259165463823
65120 0 0 0.259586306582
65130 0 0 0.260007283648
65140 0 0 0.26042924434
65150 0 0 0.260851924013
65160 0 0 0.261274539754
65170 0 0 0.261659903467
65180 0 0 0.262035014423
65190 0 0 0.262409227889
65200 0 0 0.262783130693
65210 0 0 0.263156478081
65220 0 0 0.263531115397
65230 0 0 0.263862639763
65240 0 0 0.264184886238
65250 0 0 0.264506640012
65260 0 0 0.264828293905
65270 0 0 0.265149959839
65280 0 0 0.265473349361
65290 0 0 0.265905328324
65300 0 0 0.266365662224
65310 0 0 0.266824232514
65320 0 0 0.267275754241
65330 0 0 0.267726450962
65340 0 0 0.268184673735
65350 0 0 0.268612426097
65360 0 0 0.269032333655
65370 0 0 0.269452019086
65380 0 0 0.269872088337
65390 0 0 0.270291730786
65400 0 0 0.270712800723
65410 0 0 0.271145884554
65420 0 0 0.271583367527
65430 0 0 0.27201992187
65440 0 0 0.272457507436
65450 0 0 0.272894906781
65460 0 0 0.27333273218
65470 0 0 0.273767698652
65480 0 0 0.274151306128
65490 0 0 0.274550079286
65500 0 0 0.274950470457
65510 0 0 0.275352336021
65520 0 0 0.275754050008
65530 0 0 0.276153816405
65540 0 0 0.27655358877
65550 0 0 0.276953227672
65560 0 0 0.277353024272
65570 0 0 0.277751365594
65580 0 0 0.278094622815
65590 0 0 0.278488146167
65600 0 0 0.278882733134
65610 0 0 0.279281020483
65620 0 0 0.279680122058
65630 0 0 0.280079264892
65640 0 0 0.280477936542
65650 0 0 0.280876482366
65660 0 0 0.281272881323
65670 0 0 0.281669438923
65680 0 0 0.282066501082
65690 0 0 0.282463554191
65700 0 0 0.282861597469
65710 0 0 0.283253329759
65720 0 0 0.283644056759
65730 0 0 0.284034607696
65740 0 0 0.284425325829
65750 0 0 0.284815411313
65760 0 0 0.285206216679
65770 0 0 0.285596445901
65780 0 0 0.285986711701
65790 0 0 0.286377128051
65800 0 0 0.286767770929
65810 0 0 0.287158324471
65820 0 0 0.287548572859
65830 0 0 0.287926462081
65840 0 0 0.288298018753
65850 0 0 0.288668684277
65860 0 0 0.289040612174
65870 0 0 0.289411668576
65880 0 0 0.289781415473
65890 0 0 0.290152631095
65900 0 0 0.290524822263
65910 0 0 0.290896377622
65920 0 0 0.29126753417
65930 0 0 0.291640289969
65940 0 0 0.292037550383
65950 0 0 0.292436660412
65960 0 0 0.292835207318
65970 0 0 0.293233095093
65980 0 0 0.293630757413
65990 0 0 0.294028403607
66000 0 0 0.294427077863
66010 0 0 0.294814003003
66020 0 0 0.295200093187
66030 0 0 0.295593578721
66040 0 0 0.295998051997
66050 0 0 0.296403258793
66060 0 0 0.296807632885
66070 0 0 0.297212830564
66080 0 0 0.297618349494
66090 0 0 0.298038383293
66100 0 0 0.298474486203
66110 0 0 0.298910743472
66120 0 0 0.29934755724
66130 0 0 0.299783286073
66140 0 0 0.300219297964
66150 0 0 0.300654766448
66160 0 0 0.301090269251
66170 0 0 0.301526471248
66180 0 0 0.301963090103
66190 0 0 0.302396780918
66200 0 0 0.302828272651
66210 0 0 0.303257109873
66220 0 0 0.303689776468
66230 0 0 0.304123173939
66240 0 0 0.304559168645
66250 0 0 0.304996253456
66260 0 0 0.305468398222
66270 0 0 0.305940032482
66280 0 0 0.306412003038
66290 0 0 0.306883770459
66300 0 0 0.307355647232
66310 0 0 0.307813064717
66320 0 0 0.308269325206
66330 0 0 0.308724745814
66340 0 0 0.309180436763
66350 0 0 0.309636369685
66360 0 0 0.310092515947
66370 0 0 0.310548703259
66380 0 0 0.311005318156
66390 0 0 0.311462463582
66400 0 0 0.311918935185
66410 0 0 0.3123756229
66420 0 0 0.312832523451
66430 0 0 0.313289908264
66440 0 0 0.313748633363
66450 0 0 0.314207318972
66460 0 0 0.314665564656
66470 0 0 0.315123883538
66480 0 0 0.315582625771
66490 0 0 0.316042349004
66500 0 0 0.316503051451
66510 0 0 0.316963320754
66520 0 0 0.317422771259
66530 0 0 0.317882895617
66540 0 0 0.318342489253
66550 0 0 0.31880341263
66560 0 0 0.319263567113
66570 0 0 0.319723307226
66580 0 0 0.320183626815
66590 0 0 0.320644438365
66600 0 0 0.321104583445
66610 0 0 0.321553122183
66620 0 0 0.322001110281
66630 0 0 0.322448741914
66640 0 0 0.322895228328
66650 0 0 0.32334236754
66660 0 0 0.323788994647
66670 0 0 0.324221026962
66680 0 0 0.324649781812
66690 0 0 0.325077907282
66700 0 0 0.325505411592
66710 0 0 0.325933204069
66720 0 0 0.326359133583
66730 0 0 0.326793602906
66740 0 0 0.327231821852
66750 0 0 0.32766795778
66760 0 0 0.328106388766
66770 0 0 0.328545376839
66780 0 0 0.328984764341
66790 0 0 0.32942810984
66800 0 0 0.329872793015
66810 0 0 0.330317923511
66820 0 0 0.330762620933
66830 0 0 0.33120777893
66840 0 0 0.331653109805
66850 0 0 0.332102572047
66860 0 0 0.332551735339
66870 0 0 0.332999420353
66880 0 0 0.333447222727
66890 0 0 0.333896666249
66900 0 0 0.334346253143
66910 0 0 0.334796055873
66920 0 0 0.335245207424
66930 0 0 0.335693931632
66940 0 0 0.336141755032
66950 0 0 0.336590492247
66960 0 0 0.337039988871
66970 0 0 0.337468577813
66980 0 0 0.337891324619
66990 0 0 0.338314650727
67000 0 0 0.33873588649
67010 0 0 0.339158637756
67020 0 0 0.33957288515
67030 0 0 0.339971718342
67040 0 0 0.340369786047
67050 0 0 0.340767206945
67060 0 0 0.341164591792
67070 0 0 0.3415616009
67080 0 0 0.341958422343
67090 0 0 0.342366461477
67100 0 0 0.342777421932
67110 0 0 0.343186141245
67120 0 0 0.34358842096
67130 0 0 0.343988056737
67140 0 0 0.344397155195
67150 0 0 0.34482022597
67160 0 0 0.345245199618
67170 0 0 0.345670766727
67180 0 0 0.346095270901
67190 0 0 0.346519774961
67200 0 0 0.346945154104
67210 0 0 0.347364226221
67220 0 0 0.347779777122
67230 0 0 0.348195361013
67240 0 0 0.348608905475
67250 0 0 0.349022900088
67260 0 0 0.34943781161
67270 0 0 0.349844308633
67280 0 0 0.350249123666
67290 0 0 0.350654529334
67300 0 0 0.351059760069
67310 0 0 0.351463289437
67320 0 0 0.351867454304
67330 0 0 0.352273555921
67340 0 0 0.352680609104
67350 0 0 0.35308730012
67360 0 0 0.353493704968
67370 0 0 0.353899849333
67380 0 0 0.354307794801
67390 0 0 0.354734236625
67400 0 0 0.355165135276
67410 0 0 0.355532832822
67420 0 0 0.355933209947
67430 0 0 0.356333923494
67440 0 0 0.356735726336
67450 0 0 0.357150443283
67460 0 0 0.35756759477
67470 0 0 0.357984231161
67480 0 0 0.358401091332
67490 0 0 0.358819249759
67500 0 0 0.359237166698
67510 0 0 0.359655594577
67520 0 0 0.360074731953
67530 0 0 0.360492507906
67540 0 0 0.360909482324
67550 0 0 0.361327284561
67560 0 0 0.361747352435
67570 0 0 0.362136643063
67580 0 0 0.362518959563
67590 0 0 0.362901625968
67600 0 0 0.363284656199
67610 0 0 0.363667959263
67620 0 0 0.364051765474
67630 0 0 0.36441799247
67640 0 0 0.364780339059
67650 0 0 0.365142243793
67660 0 0 0.365503819673
67670 0 0 0.365866035948
67680 0 0 0.366227303222
67690 0 0 0.366532009407
67700 0 0 0.366821419143
67710 0 0 0.367110154289
67720 0 0 0.36740122693
67730 0 0 0.367693465699
67740 0 0 0.367985192218
67750 0 0 0.368249459214
67760 0 0 0.368507697062
67770 0 0 0.368766372296
67780 0 0 0.369023471902
67790 0 0 0.369281077515
67800 0 0 0.369539872527
67810 0 0 0.369844838255
67820 0 0 0.370162178638
67830 0 0 0.370478834018
67840 0 0 0.370795047551
67850 0 0 0.371113157141
67860 0 0 0.371428795943
67870 0 0 0.371798232815
67880 0 0 0.372179056384
67890 0 0 0.372558929406
67900 0 0 0.372939734578
67910 0 0 0.373320870695
67920 0 0 0.373703887858
67930 0 0 0.374107186746
67940 0 0 0.374518288715
67950 0 0 0.374928868395
67960 0 0 0.375339810251
67970 0 0 0.375751241017
67980 0 0 0.376163970641
67990 0 0 0.376590547754
68000 0 0 0.377020191273
68010 0 0 0.377446969571
68020 0 0 0.377879489943
68030 0 0 0.378313934164
68040 0 0 0.378748002667
68050 0 0 0.379187578183
68060 0 0 0.379627722439
68070 0 0 0.380064379818
68080 0 0 0.380500575676
68090 0 0 0.380937791994
68100 0 0 0.381375963207
68110 0 0 0.381813889439
68120 0 0 0.382251799986
68130 0 0 0.382690132911
68140 0 0 0.383127713635
68150 0 0 0.383565616675
68160 0 0 0.384003912693
68170 0 0 0.384441295128
68180 0 0 0.384878301132
68190 0 0 0.385315901923
68200 0 0 0.385753938128
68210 0 0 0.386192515118
68220 0 0 0.386630559661
68230 0 0 0.387062340146
68240 0 0 0.387494071357
68250 0 0 0.387925446249
68260 0 0 0.388357158897
68270 0 0 0.388789498181
68280 0 0 0.389219558082
68290 0 0 0.389653202362
68300 0 0 0.390088740436
68310 0 0 0.390521872001
68320 0 0 0.390955754124
68330 0 0 0.391391150929
68340 0 0 0.391825508234
68350 0 0 0.39225000486
68360 0 0 0.392673529446
68370 0 0 0.393108708228
68380 0 0 0.393556421638
68390 0 0 0.394006105544
68400 0 0 0.394457080289
68410 0 0 0.394900408462
68420 0 0 0.395339761436
68430 0 0 0.395781640069
68440 0 0 0.39622394834
68450 0 0 0.39666590026
68460 0 0 0.397109845219
68470 0 0 0.397523851944
68480 0 0 0.397946988079
68490 0 0 0.398369971614
68500 0 0 0.398793257531
68510 0 0 0.399217248336
68520 0 0 0.39963688187
68530 0 0 0.400053616381
68540 0 0 0.400471960148
68550 0 0 0.40089397333
68560 0 0 0.401319356847
68570 0 0 0.401746793131
68580 0 0 0.402175242678
68590 0 0 0.402598544063
68600 0 0 0.403016982981
68610 0 0 0.403436121639
68620 0 0 0.40385707216
68630 0 0 0.404278100107
68640 0 0 0.404698196682
68650 0 0 0.405117420863
68660 0 0 0.405536019891
68670 0 0 0.405954696384
68680 0 0 0.406372825089
68690 0 0 0.406791747559
68700 0 0 0.407211048084
68710 0 0 0.407605138185
68720 0 0 0.407993270495
68730 0 0 0.408380334532
68740 0 0 0.408766906188
68750 0 0 0.409153690995
68760 0 0 0.40954132282
68770 0 0 0.409912233105
68780 0 0 0.410278623621
68790 0 0 0.410643970026
68800 0 0 0.411009320961
68810 0 0 0.411375131738
68820 0 0 0.411741533628
68830 0 0 0.412121208538
68840 0 0 0.412504434937
68850 0 0 0.41288684171
68860 0 0 0.413269407133
68870 0 0 0.413651796943
68880 0 0 0.414034784546
68890 0 0 0.414429231103
68900 0 0 0.414825741615
68910 0 0 0.415222999008
68920 0 0 0.415614598792
68930 0 0 0.41600088783
68940 0 0 0.416397389658
68950 0 0 0.416807449789
68960 0 0 0.417220707414
68970 0 0 0.417633804082
68980 0 0 0.418045905999
68990 0 0 0.41845886799
69000 0 0 0.418872608453
69010 0 0 0.419284741946
69020 0 0 0.41969598568
69030 0 0 0.42010719314
69040 0 0 0.420514772101
69050 0 0 0.420924601503
69060 0 0 0.421335343775
69070 0 0 0.421743804232
69080 0 0 0.422153379159
69090 0 0 0.422562476999
69100 0 0 0.422971324006
69110 0 0 0.42338080965
69120 0 0 0.423790627973
69130 0 0 0.424197488463
69140 0 0 0.42460355377
69150 0 0 0.425009067982
69160 0 0 0.425413580998
69170 0 0 0.425819724614
69180 0 0 0.426225314169
69190 0 0 0.42662661022
69200 0 0 0.427025606244
69210 0 0 0.427426574101
69220 0 0 0.427828251451
69230 0 0 0.428230492813
69240 0 0 0.428632924793
69250 0 0 0.429030564029
69260 0 0 0.429428119709
69270 0 0 0.429820931723
69280 0 0 0.430217279151
69290 0 0 0.430611958549
69300 0 0 0.431007202931
69310 0 0 0.431407110546
69320 0 0 0.431806094005
69330 0 0 0.432203641831
69340 0 0 0.432603137178
69350 0 0 0.433002325973
69360 0 0 0.43340186151
69370 0 0 0.433802229504
69380 0 0 0.434130556465
69390 0 0 0.434495159592
69400 0 0 0.434860028009
69410 0 0 0.435225437001
69420 0 0 0.435591437996
69430 0 0 0.43595758007
69440 0 0 0.436326236403
69450 0 0 0.436696027331
69460 0 0 0.43706396384
69470 0 0 0.437433003519
69480 0 0 0.437801945519
69490 0 0 0.438169096316
69500 0 0 0.438536615766
69510 0 0 0.438902620881
69520 0 0 0.439267484194
69530 0 0 0.439633022386
69540 0 0 0.439999716076
69550 0 0 0.440366181561
69560 0 0 0.440732334745
69570 0 0 0.441092533177
69580 0 0 0.441451245686
69590 0 0 0.441816351297
69600 0 0 0.442181075706
69610 0 0 0.442549417315
69620 0 0 0.442919583098
69630 0 0 0.443289764046
69640 0 0 0.443659580701
69650 0 0 0.444029688751
69660 0 0 0.444398883682
69670 0 0 0.444767502663
69680 0 0 0.445136840933
69690 0 0 0.445505169826
69700 0 0 0.445872938172
69710 0 0 0.446241378424
69720 0 0 0.446609482817
69730 0 0 0.446976596358
69740 0 0 0.447344218766
69750 0 0 0.447711775311
69760 0 0 0.448108650396
69770 0 0 0.448510984146
69780 0 0 0.448912874948
69790 0 0 0.449313819953
69800 0 0 0.449710643927
69810 0 0 0.45010296445
69820 0 0 0.450500975969
69830 0 0 0.450899828493
69840 0 0 0.45129864192
69850 0 0 0.451620911065
69860 0 0 0.451986597489
69870 0 0 0.452351711074
69880 0 0 0.452715236702
69890 0 0 0.453081264266
69900 0 0 0.453446359454
69910 0 0 0.453817224685
69920 0 0 0.454188329809
69930 0 0 0.45455918077
69940 0 0 0.454928794059
69950 0 0 0.455300418353
69960 0 0 0.455672003532
69970 0 0 0.456043826906
69980 0 0 0.456417259352
69990 0 0 0.456791038942
70000 0 0 0.457163963102
70010 0 0 0.457537739245
70020 0 0 0.457912529806
70030 0 0 0.45828937681
70040 0 0 0.458666131065
70050 0 0 0.459043717194
70060 0 0 0.45942101771
70070 0 0 0.459799417474
70080 0 0 0.460178356619
70090 0 0 0.460556204719
70100 0 0 0.460933651843
70110 0 0 0.461311328549
70120 0 0 0.461689201659
70130 0 0 0.462068103009
70140 0 0 0.462445413029
70150 0 0 0.462820167295
70160 0 0 0.463195420577
70170 0 0 0.463570756604
70180 0 0 0.463945173863
70190 0 0 0.464290106083
70200 0 0 0.464666328357
